model,strategy,target,seed,rmse,r2,mae
encoder_minilm,ft_6000,TAtracado,16384,30.52121361728235,0.4236867712394432,15.712504356503487
encoder_minilm,ft_12000,TOperacao,42,27.55551574179247,0.42709171773667287,11.888423203229904
encoder_minilm,ft_12000,TAtracado,42,29.985713081468162,0.44373241443425415,15.231191650032997
encoder_minilm,ft_12000,TOperacao,137,27.71068160264845,0.4206214273599036,13.018895077705384
encoder_minilm,ft_12000,TAtracado,137,30.01722100095794,0.4425627879164653,16.607028396725653
encoder_minilm,ft_12000,TOperacao,256,28.22708264684398,0.3988262589601782,14.037093183994294
encoder_minilm,ft_12000,TAtracado,256,30.748910874917648,0.4150557625404907,17.537424505352973
encoder_minilm,ft_12000,TOperacao,512,27.815463011155444,0.41623157651029563,12.717995318174362
encoder_minilm,ft_12000,TAtracado,512,29.804158586255085,0.45044808863768826,15.689510439038276
encoder_minilm,ft_12000,TOperacao,1024,27.384938688469035,0.43416271823733443,12.229631764888763
encoder_minilm,ft_12000,TAtracado,1024,30.21808068653271,0.4350776663202346,15.407332246899605
encoder_minilm,ft_12000,TOperacao,2048,27.49130981606597,0.4297584253699873,12.037479622364044
encoder_minilm,ft_12000,TAtracado,2048,30.68800437557193,0.41737074674398666,15.98391733467579
encoder_minilm,ft_12000,TOperacao,3141,28.77396774780161,0.37530573655188704,13.30699134349823
encoder_minilm,ft_12000,TAtracado,3141,31.57050517038847,0.38337936520750837,17.019589229226114
encoder_minilm,ft_12000,TOperacao,4096,27.23232546651499,0.4404518416366512,11.960883151292801
encoder_minilm,ft_12000,TAtracado,4096,29.211237254962775,0.47209606928728476,15.0971802598238
encoder_minilm,ft_12000,TOperacao,5000,27.641484936058568,0.42351136060370054,11.43943462729454
encoder_minilm,ft_12000,TAtracado,5000,29.95583377578636,0.44484044933278866,14.874375730156899
encoder_minilm,ft_12000,TOperacao,6273,27.958147413335737,0.41022712597161115,13.16750196814537
encoder_minilm,ft_12000,TAtracado,6273,30.133210429645068,0.43824648269627475,17.002538717389108
encoder_minilm,ft_12000,TOperacao,7777,27.258893884611595,0.43935949560297627,12.854680799245834
encoder_minilm,ft_12000,TAtracado,7777,29.411150298639782,0.464845708383545,15.407126212716102
encoder_minilm,ft_12000,TOperacao,8192,28.294641765780735,0.3959450988504932,13.958509390354157
encoder_minilm,ft_12000,TAtracado,8192,31.444798940599348,0.3882800619517258,18.79143513739109
encoder_minilm,ft_12000,TOperacao,9001,29.180676051474954,0.357521333463792,14.669945566654205
encoder_minilm,ft_12000,TAtracado,9001,32.14646957562232,0.3606751871669176,17.955030087828636
encoder_minilm,ft_12000,TOperacao,10240,27.61967712084033,0.42442064593438955,12.746853822469712
encoder_minilm,ft_12000,TAtracado,10240,30.50831652159693,0.42417372412067567,16.060400291085244
encoder_minilm,ft_12000,TOperacao,11111,27.739341490109652,0.41942235822232954,13.151338287591933
encoder_minilm,ft_12000,TAtracado,11111,30.297029624242207,0.43212193392477094,16.74650837957859
encoder_minilm,ft_12000,TOperacao,12345,28.066615945188726,0.4056419943658267,12.443124417066574
encoder_minilm,ft_12000,TAtracado,12345,30.329439461285304,0.43090632434376497,15.53486998617649
encoder_minilm,ft_12000,TOperacao,13579,27.214185323229795,0.44119705181705327,12.385099484920502
encoder_minilm,ft_12000,TAtracado,13579,30.02745430052154,0.44218264650774186,15.748150084614753
encoder_minilm,ft_12000,TOperacao,14641,27.573156211901765,0.4263579549235842,12.010845783948898
encoder_minilm,ft_12000,TAtracado,14641,29.83495646444877,0.449311752079228,14.749382520318031
encoder_minilm,ft_12000,TOperacao,15360,28.812981600925518,0.3736105756381196,14.291966823339463
encoder_minilm,ft_12000,TAtracado,15360,31.037482395443362,0.4040251074867469,17.108305047154428
encoder_minilm,ft_12000,TOperacao,16384,27.836339745525613,0.4153549596577212,12.590249203443527
encoder_minilm,ft_12000,TAtracado,16384,30.062011094444152,0.440897990728951,16.3674994713068
